tombstone_code,place,tombstone_id,latitude,longitude,last_name,name,fathers_name,gender,year,tags,epitaph_language,decor_type,tombstone_type,tombstone_material_code,source_ru,source_en
SDB568,Стародуб,568,52.58963022,32.741965348,,Мирьям,Йосеф,f,1875,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB569,Стародуб,569,52.589659532,32.741933368,,Хая,Давид,f,1869,,HE,F,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB570,Стародуб,570,52.589702369,32.741740177,,Эстер Сара,Элиэзер,f,1890,,HE,"F, S, Z",M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB571,Стародуб,571,52.58971012,32.741725526,,Гута Песя,Шимон,f,1891,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB572,Стародуб,572,52.589700476,32.741705624,,Нехама Фейга,Айзик,f,1891,,HE,"F, S",M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB573,Стародуб,573,52.589696458,32.741631882,Алипкина,Анат,Йосеф; Шимшон,f,1920,жена,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB574,Стародуб,574,52.589706482,32.741609424,Брук,Шнеур Залман,Авраам,m,1898,пожилой,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB575,Стародуб,575,52.589738774,32.741492087,,Моше,Ицхак,m,1882,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB576,Стародуб,576,52.589741,32.74216952,Зусман,Аарон,Исраэль,m,1872,пожилой,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB577,Стародуб,577,52.589748374,32.74207659,,Неизвестный,,n,,,HE,-,M,SS,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB578,Стародуб,578,52.589735671,32.742046104,,Йехуда Лейб,Шимон Реувен,m,1874,жених,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB579,Стародуб,579,52.589756237,32.742035144,,Яаков,Аарон,m,1877,ученый,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB580,Стародуб,580,52.589776,32.742055342,,Меир Бенцион,Моше,m,1871,,HE,O,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB581,Стародуб,581,52.58980354,32.741838422,,Неизвестный,,n,1923,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB582,Стародуб,582,52.589817411,32.741687659,,Рисе,Ашер,f,,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB582,Стародуб,582,52.589817411,32.741687659,,Ривка,Авраам,f,,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB583,Стародуб,583,52.589819374,32.741599168,,Марьяша,Ашер Лемл,f,1856,,HE,O,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB584,Стародуб,584,52.589763537,32.742342881,,Гилель,Йосеф,m,1870,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB585,Стародуб,585,52.589751655,32.742322965,,Неизвестный,,n,,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB586,Стародуб,586,52.589775358,32.742291705,,Моше,Аарон,m,1872,ученый,HE,O,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB587,Стародуб,587,52.589805964,32.742123585,Якубович,Хаим Меир,Шмуэль Давид,m,1876,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB588,Стародуб,588,52.589837529,32.742014389,,Хеня,Ицхак,f,1900,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB589,Стародуб,589,52.589867699,32.741790638,,Неизвестный,,n,1869,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB590,Стародуб,590,52.589885502,32.741679029,,Исраэль,Меир,m,1862,,HE,O,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB591,Стародуб,591,52.58985246,32.741653544,,Двора,Авраам,f,1850,девушка,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB592,Стародуб,592,52.58985457,32.741621818,,Неизвестный,,n,,,,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB593,Стародуб,593,52.589846738,32.741586609,,Неизвестный,,n,,,,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB594,Стародуб,594,52.589849504,32.741566735,Кац,Бейла,Йосеф,f,1852,коэн,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB595,Стародуб,595,52.589915095,32.742082941,,Эшка,Авраам,f,1876,,HE,S,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB596,Стародуб,596,52.589904942,32.741896343,,Исраэль,Саадия,m,1884,ученый,HE,O,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB597,Стародуб,597,52.5899232,32.741881001,,Шнеур Залман,Шимон,m,1878,,HE,O,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB598,Стародуб,598,52.589924957,32.741903883,,Шнеур Залман,Йосеф,m,1879,ученый,HE,O,M,SS,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB599,Стародуб,599,52.589961372,32.741944261,,Неизвестный,,n,,,,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB600,Стародуб,600,52.589968488,32.741928323,,Малка,Аарон,f,1885,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB601,Стародуб,601,52.589940414,32.741817212,,Гирш,,m,,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB602,Стародуб,602,52.589987417,32.741555519,,Яаков Арье,Исраэль,m,1890,ученый,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB604,Стародуб,604,52.589276435,32.742922402,Молочников,Йона,Исраэль,m,1918,ребенок,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB605,Стародуб,605,52.589282762,32.742897296,,Неизвестный,Яаков,n,,,RU,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB606,Стародуб,606,52.589353503,32.742548516,Азерский,Йехуда Лейб,Меир,m,1898,юноша,HE,F,M,SG,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB608,Стародуб,608,52.589343891,32.742513799,,Хенех,Цви Гирш,m,1891,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB609,Стародуб,609,52.589378205,32.742364235,Функ,Йосеф,Натан,m,1895,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB610,Стародуб,610,52.589395503,32.742763497,Халеви,Залман,Исраэль,m,1913,"пожилой, левит",HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB611,Стародуб,611,52.589417296,32.74273438,,Неизвестный,,n,,,,-,M,"CR, SB","Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB612,Стародуб,612,52.589391857,32.742659273,Исакович,Йосеф Михл,Авраам,m,1914,,HE,-,M,SG,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB613,Стародуб,613,52.589397657,32.742633191,,Неизвестный,,n,1910,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB614,Стародуб,614,52.589409168,32.742538648,Лифшиц,Хаим,Шломо,m,1895,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB615,Стародуб,615,52.589403929,32.742518225,,Неизвестный,,n,,,,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB616,Стародуб,616,52.589423392,32.742432715,,Неизвестный,,n,1906,,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB617,Стародуб,617,52.589435191,32.742445031,Малкин,Йехуда Лейб,Исраэль Цви,m,1904,,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB618,Стародуб,618,52.589382589,32.743153491,Аграновская,Неизвестная,Авраам,f,1913,девушка,HE,-,M,SQ,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB619,Стародуб,619,52.589381177,32.743063697,Славина,Сара Двора,Саадия Мордехай,f,1917,девушка,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
SDB620,Стародуб,620,52.589350402,32.743016947,Белинькая,Рейзил,Исраэль,f,,девушка,HE,-,M,CR,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
